,step,average_time,average_reward
0,0,9.645432440116457,0.4121062232194045
1,1,9.40801038893852,0.41039172065904056
2,2,9.302027067663516,0.4177352469198229
3,3,9.109119357205897,0.41380044476474676
4,4,9.27730234365558,0.40889196555990653
5,5,9.221480170666615,0.4107742819309836
6,6,8.983718218575222,0.4080647719496404
7,7,8.76944889900138,0.4140473456162127
8,8,9.026241310808087,0.4159762246860539
9,9,8.876185946677912,0.41079497695124745
10,10,8.912340462711105,0.4092812436426928
11,11,8.969001152518226,0.4106017695026651
12,12,8.933024785273352,0.4088478449930369
13,13,9.017488028148447,0.4086536902898162
14,14,8.976176599199187,0.40992585197147136
15,15,8.952791458792198,0.41229550209510946
16,16,8.991573389947746,0.41229550209510946
17,17,9.158148634467311,0.4092075193314723
18,18,9.233397377628844,0.41268396601364976
19,19,9.065080582015268,0.4128404074590698
20,20,9.124970252772044,0.4120086800122192
21,21,9.228996614204515,0.4119003130421978
22,22,8.881741507009412,0.4108576338061383
23,23,9.035456066266327,0.40885849012993675
24,24,8.853991773922765,0.41084048246883653
25,25,8.88738879557371,0.41096931734373265
26,26,8.854396716094877,0.41032798978167817
27,27,9.035430022806718,0.4091027802265809
28,28,9.083668216695695,0.4108578538133037
29,29,9.132709378581874,0.4108605842122061
30,30,8.996490870874183,0.41331815768640495
31,31,8.870626619101964,0.4125505286495395
32,32,9.16259442396449,0.40966256145475727
33,33,9.123080401701463,0.41381081253114366
34,34,9.091462638707986,0.41375949503664666
35,35,8.81787069121065,0.4154317650692361
36,36,9.033628132522963,0.41543190876026187
37,37,8.94940121082495,0.41338053197652913
38,38,8.747607710751803,0.41171516298840805
39,39,8.891748891782909,0.41172611178927115
40,40,8.960375731380374,0.4150169596631551
41,41,8.846573594858326,0.41524866358868584
42,42,8.94284982498498,0.41523289561283455
43,43,9.125658026782421,0.4144358418926981
44,44,8.92104116781288,0.41477124936154974
45,45,9.088475582942575,0.4137376308341103
46,46,9.125668383038901,0.41311767520990444
47,47,8.9194645652172,0.4144306914762097
48,48,8.832691655777934,0.41513691026377103
49,49,8.864895087113249,0.4152380993991983
50,50,8.90097579106299,0.4117336953138583
51,51,9.038784774309143,0.41260926251220154
52,52,9.056398147766803,0.413596905754652
53,53,8.858319861929427,0.4145648488077452
54,54,8.843902121023783,0.41413778998280976
55,55,9.028145472685042,0.4122319315651825
56,56,8.922086192172332,0.4109908209200803
57,57,8.726440552969763,0.4110463323209037
58,58,8.805867997912596,0.41117239346537815
59,59,8.752413936089916,0.41225555210935094
60,60,8.829830825020165,0.4098773460934842
61,61,8.810344914506059,0.40950330489476094
62,62,8.789600787360937,0.4093523024734229
63,63,8.88971721294684,0.4109655790650576
64,64,8.904345541991324,0.4102515223521489
65,65,8.82446152904513,0.41072185534106653
66,66,8.799808333582696,0.41102133291243326
67,67,8.96493294913891,0.4095136269529134
68,68,8.726346469736217,0.41012591796218506
69,69,8.880981621000945,0.40867473779411934
70,70,8.88766339094759,0.40934110887535774
71,71,8.866946655735159,0.37881439785610654
72,72,8.813137597556839,0.40972118399520135
73,73,8.788793647629756,0.40745385758028974
74,74,8.75856768612209,0.4104737229728589
75,75,8.824062568873558,0.41082610976112527
76,76,8.886226456220683,0.40912823517926655
77,77,9.112377987440864,0.4072012498393722
78,78,8.76251209878976,0.4089002671688416
79,79,9.0578941251376,0.40891952605719695
80,80,8.918706649331108,0.4131237658840693
81,81,8.732200209453516,0.4095564675424574
82,82,9.082586960638885,0.4117810791587618
83,83,8.889497860549291,0.4113452305296843
84,84,8.747517985318998,0.41281162719644515
85,85,8.744031684726757,0.4101175691238707
86,86,8.682367397152584,0.41277222301695987
87,87,8.707215425343966,0.4104102899878727
88,88,8.752990553588546,0.3863377507203038
89,89,8.795245636574567,0.41007740772071316
90,90,8.852558519774803,0.41022859803737705
91,91,8.71113042798815,0.41181537552774683
92,92,8.769829575074972,0.41106133074726015
93,93,8.835853371072222,0.412110498352791
94,94,8.744881236779106,0.40998548119268446
95,95,8.79669013268355,0.41035036852604667
96,96,8.895866517297309,0.4105937953236725
97,97,8.726713297595104,0.4099825645835893
98,98,8.769544882057028,0.41401382892071664
99,99,8.854131876585319,0.41053121913388535
100,100,8.74309538004671,0.4121425297878892
101,101,8.882979708239716,0.4098600764567238
102,102,8.763881707877006,0.4100406310074852
103,103,8.840274893886303,0.41126131765173296
104,104,8.704315567816352,0.41109907661315603
105,105,8.86645241638342,0.4105829227718904
106,106,8.865277533553991,0.41080997773640293
107,107,8.910874517157078,0.41080997773640293
108,108,8.81282094918832,0.41129257288784177
109,109,8.69614577707028,0.410570047659681
110,110,8.806969032803204,0.41025325000923546
111,111,8.730861834949925,0.4100684906423475
112,112,8.733315269714984,0.4092198369872998
113,113,8.893308591378984,0.4097047110595205
114,114,8.80651253855696,0.41002274515615866
115,115,8.989976871242801,0.4096065979788037
116,116,8.856451342432104,0.4096065979788037
117,117,8.769494888910861,0.409288116223656
118,118,8.869155958454606,0.40864134951425085
119,119,8.804210736903144,0.409231586656111
120,120,8.67033578025718,0.4080957494078262
121,121,8.751383630470556,0.4081462036606547
122,122,8.906884977840615,0.40864039403300795
123,123,8.879336775903596,0.40864039403300795
124,124,8.884282332350727,0.4092680358352815
125,125,8.987685896482008,0.4109556944129848
126,126,8.904370879413896,0.3898394271694143
127,127,8.89684847524997,0.40350927199606174
128,128,8.872301163787855,0.3990075086136657
129,129,8.87068381141046,0.41199889820717545
130,130,8.860823031861754,0.4114510586073717
131,131,9.021480980432221,0.4083699792114647
132,132,8.823923240404607,0.40973166480648004
133,133,9.017714475582057,0.41242689262902155
134,134,8.839142309740431,0.41256247581304406
135,135,8.866603703756567,0.4111261072292405
136,136,8.641995555834665,0.41200381084416016
137,137,8.713685193075747,0.41198787499896206
138,138,8.844816717526736,0.4111096907944509
139,139,8.751264630382,0.41198787499896206
140,140,8.706440097236849,0.4115713170960707
141,141,8.829884743266927,0.406906003513172
142,142,8.761145232085902,0.407402772375151
143,143,8.829236043074337,0.4116709834787188
144,144,8.659984687069864,0.40724117707394214
145,145,8.811984193178668,0.40802032402168165
146,146,8.746401778041198,0.4071066740688676
147,147,8.81008204761988,0.4070894039230328
148,148,8.765245833833454,0.407737409201233
149,149,8.833442135786528,0.4071664039985274
150,150,8.832773863107546,0.41078775740664697
151,151,8.74599587685728,0.4078611905941731
152,152,8.591176829885677,0.4097040684975123
153,153,8.729522017389867,0.41073758522500525
154,154,8.758526838523014,0.41073758522500525
155,155,8.755776673279088,0.41163558415233653
156,156,8.83392538860398,0.4108304313980787
157,157,8.712859947811578,0.40998048401526893
158,158,8.77194131956505,0.4117917073208146
159,159,8.86828187657682,0.40967762874284575
160,160,8.869240697199599,0.3988078151294215
161,161,8.842006392763357,0.4116260403822203
162,162,8.852766207466354,0.4113410263729553
163,163,8.89086011278127,0.41105103684601546
164,164,8.939867595191274,0.41109909073224843
165,165,8.758608415161772,0.4111614937945038
166,166,8.962048155310567,0.41176010915142397
167,167,8.774055495251579,0.41091342648916895
168,168,9.201637436560853,0.4103203833976907
169,169,8.859171472490619,0.4122903299129559
170,170,8.750620286842327,0.4122866696689234
171,171,8.921876319718873,0.41202078722724367
172,172,8.934823345786471,0.4111831352822564
173,173,8.94581348746534,0.4111831352822564
174,174,8.9345784534573,0.4119135972425645
175,175,8.897870167012634,0.41149126499707583
176,176,9.041685554847867,0.41091026119935975
177,177,8.793220112571124,0.410165620402494
178,178,9.04434999556699,0.41173435365783306
179,179,8.943848932602961,0.4120754929931488
180,180,9.036904525084621,0.4117074973670812
181,181,9.208363679720277,0.4127828644181281
182,182,9.091425269629772,0.41210398421189914
183,183,9.079069689040335,0.4127680471364205
184,184,8.746711701713785,0.41185828825070836
185,185,8.74115255911961,0.41141537281777935
186,186,8.528424468433226,0.41054805043589254
187,187,8.688609951183034,0.4088617639200053
188,188,8.431897319595443,0.40962678941083724
189,189,8.539497211866724,0.40880290518028267
190,190,8.907608900964998,0.4087682731602777
191,191,8.697388382390466,0.4117081289542407
192,192,8.609997112000782,0.4117081289542407
193,193,8.548810006080684,0.4116954651236266
194,194,8.609894482895891,0.410255827275381
195,195,8.4787283499557,0.4116954651236266
196,196,8.696404248269419,0.40979340771762623
197,197,8.731082378236223,0.41046850195864837
198,198,8.931532572520847,0.41046850195864837
199,199,8.83096600366917,0.4104218075392653
200,200,8.806586542716246,0.41004357724229373
201,201,8.770830832563469,0.41191783491656503
202,202,8.708295600584645,0.4111864476329509
203,203,8.830065238483442,0.41040403827496974
204,204,8.590594319358507,0.4104074318052359
205,205,8.844614646735044,0.41020885611901925
