,step,average_time,average_reward
0,0,6.019506195116851,0.21496804984420048
1,1,5.968460224568304,0.2068042712454211
2,2,5.995174957616675,0.20638705801558818
3,3,6.063719921983462,0.20772417637303714
4,4,5.915793407543864,0.2156053114430879
5,5,5.854917771270191,0.21544800493843203
6,6,5.804938817061721,0.2160378616416829
7,7,5.689368958177084,0.21605860752579623
8,8,5.75983876137933,0.21606225207487642
9,9,5.770664542873668,0.21606225207487642
10,10,5.814868806250352,0.216041506592544
11,11,5.7482186837240405,0.21528217330269342
12,12,5.640044733678592,0.21528217330269342
13,13,5.706332217949788,0.21528217330269342
14,14,5.646345916124711,0.21528217330269342
15,15,5.685117626872109,0.21528217330269342
16,16,5.702954158869743,0.21528217330269342
17,17,5.673017300757009,0.21528217330269342
18,18,5.682986645958525,0.2152738601197365
19,19,5.706015456663627,0.2152738601197365
20,20,5.642347833899138,0.21528217330269342
21,21,5.6007031008074195,0.21528217330269342
22,22,5.6413514590586695,0.21605567234026368
23,23,5.716951390074842,0.21526818386074054
24,24,5.591509855004959,0.21526818386074054
25,25,5.697419916353518,0.21526818386074054
26,26,5.70181473438073,0.21526818386074054
27,27,5.667283137498285,0.216041506592544
28,28,5.608371854705563,0.216041506592544
29,29,5.626857506759464,0.21605567234026368
30,30,5.643494823803111,0.2160378616416829
31,31,5.6513546703947215,0.216041506592544
32,32,5.642319863998037,0.21492572531327858
33,33,5.64784344065728,0.21492572531327858
34,34,5.658358558538121,0.21492572531327858
35,35,5.632983287791215,0.21494655255844722
36,36,5.603470770396032,0.21494655255844722
37,37,5.598255797860662,0.21494655255844722
38,38,5.613654688974919,0.21606225207487642
39,39,5.6036316494480936,0.21494655255844722
40,40,5.629832702746497,0.21494655255844722
41,41,5.632728930331096,0.21494655255844722
42,42,5.557848718621166,0.21494655255844722
43,43,5.594307992353075,0.21494655255844722
44,44,5.613273192888541,0.21494655255844722
45,45,5.630528706122176,0.21494655255844722
46,46,5.5804152193974055,0.21526818386074054
47,47,5.650933288056654,0.21495111515675247
48,48,5.5898282056638955,0.21494655255844722
49,49,5.5900557795521415,0.21494655255844722
50,50,5.616265410208737,0.21495111515675247
51,51,5.609530972088862,0.21526645962885455
52,52,5.631950679830377,0.21504157420717074
53,53,5.626120797555414,0.21495111515675247
54,54,5.626283519081301,0.21495111515675247
55,55,5.622608508149737,0.21495111515675247
56,56,5.686332000191452,0.21495111515675247
57,57,5.598197401315264,0.21529467099079092
58,58,5.601145614688338,0.21528899506727595
59,59,5.5964439643129085,0.2153029836783801
60,60,5.628505618075953,0.21607641625306104
61,61,5.66239307773705,0.21529467099079092
62,62,5.606497013685481,0.21607641625306104
63,63,5.6275180111933905,0.21605567234026368
64,64,5.710188669974076,0.21606091974670918
65,65,5.647525874112824,0.21606091974670918
66,66,5.623717998961908,0.21495111515675247
67,67,5.665334555016666,0.21493028807014677
68,68,5.706493377624928,0.21605567234026368
69,69,5.6067948480468255,0.21604017411740034
70,70,5.61318917794096,0.21606080570552447
71,71,5.640929056801188,0.2160400600636404
72,72,5.668745746000354,0.21605567234026368
73,73,5.615798058561952,0.21605567234026368
74,74,5.51519904581367,0.21605567234026368
75,75,5.582075687583473,0.21605567234026368
76,76,5.565954149251996,0.2152738601197365
77,77,5.592949375790901,0.2152738601197365
78,78,5.530646715655154,0.2152738601197365
79,79,5.525843248013782,0.21525786259999433
80,80,5.628059666271845,0.21525786259999433
81,81,5.640796636207721,0.21525786259999433
82,82,5.629137710445848,0.21525786259999433
83,83,5.636015543693048,0.21525786259999433
84,84,5.61432071438072,0.21526617239475815
85,85,5.575963194998788,0.21526617239475815
86,86,5.642850473347033,0.21526617239475815
87,87,5.601170481901837,0.21526617239475815
88,88,5.63469318602945,0.21526617239475815
89,89,5.598729432723769,0.21526617239475815
90,90,5.63733657870459,0.21526617239475815
91,91,5.613970946976637,0.21528698371963895
92,92,5.665391057408862,0.2153029836783801
93,93,5.707849531546865,0.21528698371963895
94,94,5.6580186923760545,0.21528698371963895
95,95,5.636337475957359,0.21528698371963895
96,96,5.509119935219407,0.2152969261828337
97,97,5.576246377319241,0.21526617239475815
98,98,5.584224248234864,0.21528686597687066
99,99,5.557255518288357,0.2152969261828337
100,100,5.576175086844822,0.21531292019616607
101,101,5.590510834843594,0.2152921104189052
102,102,5.621097877470892,0.21494959262557486
103,103,5.6350877858424795,0.2152761154456959
104,104,5.57281004278635,0.2160652968237629
105,105,5.576977986647784,0.21605567234026368
106,106,5.553503509966946,0.2152921104189052
107,107,5.523677482167403,0.2160652968237629
108,108,5.549320694645657,0.2160652968237629
109,109,5.547123885039853,0.2160652968237629
110,110,5.581778378897323,0.2160652968237629
111,111,5.5543922488618955,0.2160652968237629
112,112,5.609427684574484,0.2160652968237629
113,113,5.533793694751487,0.21606535927883985
114,114,5.589529271209741,0.21606535927883985
115,115,5.461500789740944,0.2160652968237629
116,116,5.457552800548182,0.2160652968237629
117,117,5.556604072472276,0.2160652968237629
118,118,5.637193221015794,0.21606535927883985
119,119,5.531673036197244,0.21606535927883985
120,120,5.546800945444681,0.21608610211097642
121,121,5.527070239237218,0.21608610211097642
122,122,5.473345754590958,0.2160652968237629
123,123,5.500037500871338,0.2160652968237629
124,124,5.514070627176854,0.21605567234026368
125,125,5.539211589234941,0.216041506592544
126,126,5.4694132072326385,0.21605567234026368
127,127,5.538531005794496,0.21605567234026368
128,128,5.5089019383272095,0.21608603966288598
129,129,5.507779880105335,0.21608610211097642
130,130,5.545037754661719,0.21608610211097642
131,131,5.514677265571887,0.21561583131399936
132,132,5.491813726820297,0.21546062717790154
133,133,5.518769028309754,0.2154398270987605
134,134,5.492512008799805,0.2154558553325328
135,135,5.4931299515318655,0.21495111515675247
136,136,5.472932949503252,0.21495111515675247
137,137,5.519316001862284,0.2149603448432667
138,138,5.497900039673318,0.21608610211097642
139,139,5.493032813237221,0.21606535927883985
140,140,5.491721462736839,0.21606535927883985
141,141,5.505850094122718,0.21606535927883985
142,142,5.435604208136251,0.21606535927883985
143,143,5.473388708663174,0.2154719020448078
144,144,5.45005335011829,0.2154719020448078
145,145,5.411549413126676,0.2154719020448078
146,146,5.530399411957032,0.2154398270987605
147,147,5.444412261579559,0.2154398270987605
148,148,5.525274366883718,0.2154719020448078
149,149,5.454048937221186,0.2154719020448078
150,150,5.494142579662766,0.2153846543104108
151,151,5.485999383864235,0.21543982709876047
152,152,5.467997891338188,0.21543982709876047
153,153,5.493132096256266,0.21547185120524695
154,154,5.426492417332008,0.2154719020448078
155,155,5.484495968761473,0.2154719020448078
156,156,5.451071971548536,0.2154719020448078
157,157,5.486157659492085,0.2154719020448078
158,158,5.468368697034683,0.2154719020448078
159,159,5.485825170311778,0.21543982709876047
160,160,5.45786399374645,0.2154719020448078
161,161,5.489665574135734,0.21543982709876047
162,162,5.473408965907873,0.2154719020448078
163,163,5.448439076978192,0.21547185120524695
164,164,5.525330222572821,0.21543982709876047
165,165,5.421273444582996,0.21543982709876047
166,166,5.5614970473561405,0.21543982709876047
167,167,5.514619380393567,0.21543982709876047
168,168,5.438738062231571,0.21543982709876047
169,169,5.403401098589582,0.21543982709876047
170,170,5.454564825655303,0.21538143107829427
171,171,5.423981720822923,0.21543982709876047
172,172,5.492566517765443,0.21543982709876047
173,173,5.461150005123701,0.21543982709876047
174,174,5.516027551316209,0.21543982709876047
175,175,5.5026564382011625,0.21543982709876047
176,176,5.506029613313133,0.21543982709876047
177,177,5.468028496647227,0.21543982709876047
178,178,5.47660488723806,0.21543982709876047
179,179,5.495031630063129,0.21543982709876047
180,180,5.536829555323408,0.21543982709876047
181,181,5.542299789135544,0.21543982709876047
